student_id;weekly_self_study_hours;attendance_percentage;class_participation;total_score;grade
152354;25.2;83.9;7.4;96.4;A
152355;17.2;68.6;4.9;83.2;B
152356;11.5;78.4;5.0;80.3;B
152357;14.9;78.2;5.8;75.3;B
152358;28.2;97.0;7.4;100.0;A
152359;21.1;97.1;9.9;93.5;A
152360;22.1;80.5;7.4;100.0;A
152361;14.7;81.9;7.0;91.6;A
152362;22.0;89.8;9.0;100.0;A
152363;13.1;87.0;5.4;80.3;B
152364;18.0;85.5;5.2;84.5;B
152365;8.8;57.7;4.9;59.8;C
152366;10.6;68.2;6.0;70.3;B
152367;10.5;59.7;3.2;57.7;C
152368;15.7;98.9;8.6;100.0;A
152369;14.9;77.8;7.0;71.8;B
152370;17.5;87.1;9.3;100.0;A
152371;6.4;54.3;5.4;57.1;C
152372;16.6;88.0;7.4;93.1;A
152373;25.7;96.4;8.5;94.4;A
152374;20.2;89.5;9.0;99.5;A
152375;25.4;93.9;8.3;91.4;A
152376;8.0;61.8;3.2;67.2;C
152377;29.2;98.9;7.0;94.4;A
152378;22.8;93.4;6.6;100.0;A
152379;7.9;31.2;1.9;52.7;D
152380;29.8;99.5;8.4;88.1;A
152381;23.8;90.4;7.5;100.0;A
152382;28.8;91.4;7.4;100.0;A
152383;16.4;79.4;7.3;73.1;B
152384;10.4;84.7;6.9;83.4;B
152385;13.4;73.7;7.3;77.6;B
152386;14.6;82.7;7.0;91.5;A
152387;5.3;56.0;3.5;69.8;C
152388;29.2;82.9;7.8;100.0;A
152389;21.6;92.7;7.7;85.8;A
152390;11.5;78.5;5.2;70.1;B
152391;6.3;72.9;3.3;56.0;C
152392;14.1;77.9;5.0;78.5;B
152393;17.4;86.4;8.7;89.2;A
152394;28.5;87.0;8.9;86.8;A
152395;15.1;75.8;7.4;72.0;B
152396;2.9;38.9;2.9;45.2;D
152397;13.5;77.6;7.1;76.3;B
152398;15.9;76.1;7.1;83.9;B
152399;20.3;98.5;8.9;100.0;A
152400;28.0;80.5;9.7;100.0;A
152401;12.1;81.9;6.4;70.4;B
152402;16.5;82.5;6.6;100.0;A
152403;10.9;78.8;5.1;84.9;B
152404;22.5;97.9;6.7;100.0;A
152405;14.6;93.1;8.7;91.9;A
152406;29.6;92.2;7.7;100.0;A
152407;25.3;87.2;8.8;100.0;A
152408;10.6;59.5;3.9;69.5;C
152409;11.6;61.4;4.8;64.9;C
152410;17.1;85.9;7.6;100.0;A
152411;28.8;99.9;6.6;100.0;A
152412;24.3;99.2;8.4;97.9;A
152413;22.5;97.8;6.9;90.3;A
152414;26.6;88.6;9.1;89.4;A
152415;25.5;95.7;7.7;100.0;A
152416;17.5;85.1;6.0;77.0;B
152417;18.4;95.6;8.2;86.7;A
152418;28.8;95.1;9.3;93.1;A
152419;15.8;77.0;5.0;71.7;B
152420;28.7;99.4;9.4;100.0;A
152421;21.7;83.5;9.0;88.1;A
152422;20.8;92.9;8.9;100.0;A
152423;6.4;55.4;3.8;60.0;C
152424;18.0;88.1;9.4;89.7;A
152425;17.5;85.6;9.8;100.0;A
152426;20.6;86.5;6.9;100.0;A
152427;12.0;83.5;5.4;75.9;B
152428;10.2;82.5;5.8;80.8;B
152429;10.7;58.3;4.0;67.3;C
152430;24.4;86.5;7.6;91.7;A
152431;27.6;92.0;7.5;90.0;A
152432;10.6;54.4;3.5;61.9;C
152433;29.8;81.3;9.3;100.0;A
152434;19.3;92.6;6.7;100.0;A
152435;26.4;92.1;7.4;94.1;A
152436;14.9;81.5;5.9;78.2;B
152437;13.8;82.1;7.4;71.5;B
152438;25.1;99.1;7.1;100.0;A
152439;17.5;98.8;9.5;100.0;A
152440;20.2;84.8;8.7;90.9;A
152441;29.0;92.0;7.5;100.0;A
152442;28.0;94.8;8.8;100.0;A
152443;24.1;84.4;8.9;100.0;A
152444;10.2;71.1;4.0;67.7;C
152445;7.2;59.7;4.0;59.1;C
152446;15.6;69.3;5.1;79.6;B
152447;16.1;75.0;6.2;74.9;B
152448;10.5;82.8;6.1;83.7;B
152449;18.3;93.1;10.0;96.0;A
152450;20.3;89.3;9.1;93.6;A
152451;12.4;78.9;6.6;79.8;B
152452;18.2;84.9;9.9;100.0;A
152453;17.5;76.7;6.7;73.6;B
152454;7.2;62.7;5.2;57.3;C
152455;15.0;82.5;6.2;76.2;B
152456;1.8;51.6;1.7;47.9;D
152457;11.4;54.2;3.1;57.7;C
152458;10.8;73.3;4.8;80.1;B
152459;10.4;53.7;3.1;57.9;C
152460;19.5;82.4;6.9;97.1;A
152461;25.3;92.9;8.1;92.8;A
152462;13.7;81.3;6.2;81.3;B
152463;8.8;73.0;4.7;64.9;C
152464;10.6;87.8;6.8;81.1;B
152465;16.7;80.1;7.4;100.0;A
152466;27.0;94.9;6.6;88.5;A
152467;8.8;64.7;3.1;69.7;C
152468;25.8;81.4;9.3;100.0;A
152469;5.4;57.2;3.9;68.2;C
152470;25.9;85.5;8.5;100.0;A
152471;3.6;51.9;3.1;54.2;D
152472;10.7;73.7;7.1;73.9;B
152473;15.2;83.6;6.5;79.0;B
152474;8.0;68.3;3.1;55.2;C
152475;19.6;88.4;9.2;92.0;A
152476;17.8;96.7;8.6;97.4;A
152477;11.9;75.4;5.5;77.1;B
152478;17.1;71.0;5.4;84.7;B
152479;23.7;94.9;7.0;100.0;A
152480;7.1;73.0;3.8;57.3;C
152481;15.7;80.0;6.9;100.0;A
152482;24.4;84.5;8.7;96.1;A
152483;26.3;95.6;7.9;92.5;A
152484;16.9;82.1;4.8;72.5;B
152485;7.3;37.9;3.4;48.0;D
152486;16.1;78.3;7.1;71.6;B
152487;14.1;96.8;9.0;100.0;A
152488;9.9;71.2;3.1;65.5;C
152489;17.4;80.6;7.4;70.9;B
152490;24.1;84.3;7.0;93.7;A
152491;10.1;81.6;7.2;73.3;B
152492;2.8;56.3;1.5;49.6;D
152493;10.5;83.8;7.1;76.7;B
152494;16.6;68.6;7.2;76.6;B
152495;28.1;92.0;8.3;100.0;A
152496;27.7;81.8;7.9;92.3;A
152497;19.0;80.9;9.7;94.7;A
152498;17.2;99.0;8.9;100.0;A
152499;11.9;78.7;5.4;83.2;B
152500;25.3;84.3;6.5;99.2;A
152501;26.8;93.9;8.3;100.0;A
152502;7.0;62.1;3.9;59.4;C
152503;20.7;92.9;9.6;85.1;A
152504;17.8;81.7;7.8;91.1;A
152505;28.6;91.5;9.4;86.4;A
152506;17.3;77.0;4.8;71.0;B
152507;20.5;94.1;7.1;87.0;A
152508;20.9;96.1;7.3;100.0;A
152509;5.8;69.4;2.8;66.5;C
152510;16.1;98.5;9.9;100.0;A
152511;11.8;76.3;5.0;77.0;B
152512;11.7;76.7;6.3;83.2;B
152513;14.9;83.4;7.6;100.0;A
152514;16.5;83.0;7.9;90.5;A
152515;8.7;68.2;5.1;67.1;C
152516;29.8;82.5;7.5;100.0;A
152517;26.6;97.8;8.3;91.1;A
152518;29.3;83.1;8.8;100.0;A
152519;29.7;80.4;8.3;100.0;A
152520;25.0;84.3;7.0;100.0;A
152521;8.0;70.6;3.4;59.3;C
152522;11.2;75.4;6.7;83.2;B
152523;23.3;93.8;7.2;87.1;A
152524;13.7;82.0;5.3;70.8;B
152525;11.6;74.3;4.7;80.9;B
152526;19.0;88.1;9.7;89.6;A
152527;11.1;85.9;5.1;79.2;B
152528;7.6;57.9;4.5;67.0;C
152529;14.9;84.2;7.0;95.3;A
152530;21.5;88.0;9.4;98.9;A
152531;19.2;81.3;9.2;100.0;A
152532;19.5;99.9;6.7;100.0;A
152533;21.6;89.6;7.4;100.0;A
152534;5.2;57.4;4.1;69.1;C
152535;15.4;80.9;6.8;82.7;B
152536;23.1;81.6;7.5;100.0;A
152537;16.5;90.4;9.6;89.7;A
152538;20.3;91.7;8.9;100.0;A
152539;7.6;55.5;4.1;67.6;C
152540;17.3;73.5;7.0;71.2;B
152541;15.7;79.6;6.3;80.7;B
152542;17.6;79.7;6.6;73.7;B
152543;10.7;84.9;6.8;76.1;B
152544;22.9;96.7;9.1;100.0;A
152545;25.8;84.5;9.6;100.0;A
152546;6.1;59.2;2.7;60.6;C
152547;11.8;84.0;4.7;82.5;B
152548;11.1;68.1;4.5;74.4;B
152549;12.1;55.0;4.9;69.7;C
152550;14.3;89.2;9.9;100.0;A
152551;24.2;83.4;9.2;100.0;A
152552;12.5;66.6;4.0;68.8;C
152553;10.1;74.0;5.9;83.7;B
152554;6.4;45.9;1.8;50.2;D
152555;21.3;85.1;9.7;99.9;A
152556;13.5;73.5;6.9;80.9;B
152557;11.7;78.7;5.9;77.2;B
152558;26.1;85.6;7.9;100.0;A
152559;14.6;80.9;5.7;74.1;B
152560;16.6;70.8;6.7;80.7;B
152561;16.0;85.9;5.3;83.4;B
152562;18.7;86.4;7.7;100.0;A
152563;28.3;87.8;8.7;100.0;A
152564;14.1;85.2;7.3;85.8;A
152565;26.5;83.9;6.5;100.0;A
152566;27.1;97.4;8.9;100.0;A
152567;28.0;97.5;7.8;86.4;A
152568;14.0;73.1;5.8;70.4;B
152569;16.0;70.0;5.2;72.9;B
152570;26.3;95.1;8.3;94.6;A
152571;17.2;81.4;7.5;100.0;A
152572;27.4;89.5;7.2;99.2;A
152573;18.8;95.8;9.6;86.0;A
152574;20.6;80.2;7.4;99.8;A
152575;20.3;95.2;8.5;100.0;A
152576;6.9;38.4;1.1;42.8;D
152577;14.9;85.6;4.6;84.7;B
152578;21.4;95.5;8.5;100.0;A
152579;16.8;95.9;8.6;100.0;A
152580;6.0;63.6;5.4;62.5;C
152581;15.1;88.9;8.6;90.6;A
152582;14.1;84.4;5.7;84.6;B
152583;15.2;90.1;7.6;87.8;A
152584;14.7;80.1;6.5;100.0;A
152585;18.6;92.7;9.5;96.0;A
152586;27.3;83.5;9.7;100.0;A
152587;11.4;59.3;4.2;67.7;C
152588;2.2;56.0;1.1;33.5;F
152589;3.0;46.4;1.9;51.8;D
152590;15.4;99.3;6.5;90.6;A
152591;6.6;66.2;5.3;56.4;C
152592;6.4;53.3;4.2;70.0;C
152593;13.1;83.5;5.8;79.2;B
152594;22.3;87.6;7.0;100.0;A
152595;19.5;89.2;8.0;100.0;A
152596;12.1;87.5;7.2;73.6;B
152597;8.2;73.7;5.3;62.9;C
152598;9.0;58.8;4.6;68.9;C
152599;24.5;96.2;7.4;100.0;A
152600;7.7;50.1;2.7;54.4;D
152601;13.4;68.3;6.9;72.8;B
152602;14.0;88.1;7.0;86.3;A
152603;15.7;76.8;5.7;74.5;B
152604;11.1;56.5;2.8;58.0;C
152605;27.2;94.4;8.6;100.0;A
152606;23.0;87.6;7.5;89.8;A
152607;14.4;81.7;5.9;83.9;B
152608;15.9;89.8;8.0;87.2;A
152609;27.6;88.0;8.3;100.0;A
152610;19.3;97.2;9.0;97.6;A
152611;17.1;73.2;6.8;71.2;B
152612;17.2;82.9;6.2;81.0;B
152613;16.2;77.5;6.3;75.7;B
152614;26.0;87.8;8.3;90.0;A
152615;17.7;75.2;4.8;81.5;B
152616;15.0;84.0;10.0;90.7;A
152617;15.5;96.0;8.0;100.0;A
152618;14.6;86.5;6.7;100.0;A
152619;17.7;82.4;8.9;100.0;A
152620;11.8;72.8;7.1;82.9;B
152621;12.6;68.2;5.1;77.7;B
152622;17.4;77.0;6.6;73.8;B
152623;16.0;79.7;7.1;73.9;B
152624;5.8;72.1;3.3;62.2;C
152625;27.6;87.0;8.8;92.5;A
152626;22.1;90.7;8.0;97.3;A
152627;13.1;87.6;5.8;78.9;B
152628;5.5;54.5;5.1;64.3;C
152629;24.3;95.6;8.5;100.0;A
152630;23.5;91.9;8.8;95.3;A
152631;5.6;58.0;3.5;49.3;D
152632;27.1;85.0;8.3;98.2;A
152633;27.2;82.1;7.9;90.0;A
152634;18.1;80.8;9.8;90.6;A
152635;16.8;81.2;4.7;81.2;B
152636;10.1;75.4;6.1;83.0;B
152637;20.1;93.4;9.3;87.5;A
152638;15.0;78.0;4.7;77.0;B
152639;15.2;76.9;7.3;79.1;B
152640;13.4;85.9;6.9;75.2;B
152641;17.4;73.7;4.7;70.3;B
152642;17.4;91.2;8.4;98.4;A
152643;23.1;82.2;7.2;100.0;A
152644;25.1;92.2;7.7;98.7;A
152645;24.0;96.9;9.4;93.1;A
152646;17.7;86.9;8.5;98.0;A
152647;25.2;82.5;7.2;100.0;A
152648;16.2;80.6;4.6;78.6;B
152649;17.6;88.0;10.0;89.0;A
152650;5.6;43.6;1.6;54.6;D
152651;17.1;73.2;6.9;81.5;B
152652;28.1;98.9;8.8;93.1;A
152653;16.6;91.0;8.5;88.5;A
152654;12.1;60.7;5.0;67.8;C
152655;12.9;76.8;5.0;82.8;B
152656;16.4;87.4;4.7;78.5;B
152657;27.0;91.4;8.8;100.0;A
152658;10.0;54.7;5.2;65.4;C
152659;16.9;70.7;7.3;73.3;B
152660;15.3;97.6;9.3;88.8;A
152661;15.2;89.4;6.9;85.6;A
152662;30.0;84.0;9.9;85.3;A
152663;19.7;95.1;8.2;89.5;A
152664;27.2;81.0;8.7;100.0;A
152665;27.5;91.0;7.0;100.0;A
152666;13.1;70.8;4.6;75.3;B
152667;15.8;80.1;9.3;92.2;A
152668;17.8;97.9;9.9;100.0;A
152669;17.6;83.1;8.9;85.5;A
152670;10.8;84.3;6.6;75.8;B
152671;15.5;92.9;9.7;94.7;A
152672;12.2;61.0;4.3;55.5;C
152673;17.2;73.5;6.5;71.6;B
152674;19.5;86.9;6.7;91.0;A
152675;21.1;98.4;7.7;87.2;A
152676;17.0;82.6;4.6;77.4;B
152677;17.3;91.5;8.8;100.0;A
152678;11.6;78.1;6.9;73.8;B
152679;7.0;68.4;3.7;69.3;C
152680;9.8;60.8;5.4;64.5;C
152681;15.6;82.4;9.6;100.0;A
152682;5.9;58.0;3.7;67.5;C
152683;13.1;80.0;6.1;78.5;B
152684;14.8;95.9;9.5;87.9;A
152685;28.8;87.2;9.9;100.0;A
152686;8.9;71.9;5.4;60.8;C
152687;22.1;80.2;7.1;100.0;A
152688;27.6;98.1;7.7;88.9;A
152689;28.7;85.7;8.5;93.1;A
152690;21.3;98.8;9.9;87.5;A
152691;16.9;87.3;5.3;75.3;B
152692;16.9;93.8;7.2;90.1;A
152693;12.1;74.6;5.9;70.3;B
152694;17.3;85.7;8.4;90.5;A
152695;25.5;97.9;9.7;99.2;A
152696;20.6;84.8;9.9;95.1;A
152697;18.1;93.3;7.8;85.3;A
152698;6.9;52.5;3.9;62.0;C
152699;27.2;98.2;8.8;100.0;A
152700;19.3;90.0;7.6;85.0;A
152701;18.0;88.6;9.0;95.0;A
152702;13.0;74.0;6.3;75.8;B
152703;21.2;81.3;7.6;86.9;A
152704;11.3;76.8;5.7;80.4;B
152705;24.3;85.8;8.3;91.3;A
152706;16.8;77.2;7.4;71.3;B
152707;9.1;71.4;4.4;57.3;C
152708;15.7;99.2;8.5;100.0;A
152709;19.7;85.5;7.6;100.0;A
152710;20.6;86.8;7.6;100.0;A
152711;16.7;70.9;6.1;72.6;B
152712;27.2;88.1;9.1;100.0;A
152713;15.6;98.8;8.5;100.0;A
152714;14.0;96.0;8.6;100.0;A
152715;8.0;52.3;3.3;67.9;C
152716;1.1;52.5;1.3;48.2;D
152717;16.0;81.2;7.3;73.5;B
152718;28.1;89.1;7.7;98.8;A
152719;14.7;78.6;7.1;76.3;B
152720;12.4;81.7;7.2;76.8;B
152721;24.9;95.8;10.0;98.4;A
152722;15.1;82.6;6.7;70.4;B
152723;20.7;89.5;7.8;86.3;A
152724;14.2;92.9;8.3;100.0;A
152725;15.4;96.9;8.6;96.2;A
152726;13.0;72.7;5.8;81.1;B
152727;15.9;95.9;8.2;100.0;A
152728;29.0;99.8;6.9;97.4;A
152729;11.6;74.2;6.3;78.2;B
152730;17.9;86.6;7.9;100.0;A
152731;26.9;86.2;6.5;100.0;A
152732;25.4;82.7;7.7;87.6;A
152733;16.4;83.1;8.6;95.9;A
152734;25.5;80.3;8.4;97.4;A
152735;10.2;67.2;3.3;69.2;C
152736;6.3;55.8;3.9;69.6;C
152737;14.4;76.0;5.3;84.3;B
152738;17.3;78.4;5.0;80.8;B
152739;11.1;79.9;7.5;84.5;B
152740;8.6;56.0;3.6;68.8;C
152741;18.8;85.3;8.3;100.0;A
152742;8.5;60.7;4.8;57.6;C
152743;22.3;86.3;8.0;91.9;A
152744;15.2;82.8;9.9;91.2;A
152745;5.7;55.6;3.3;69.9;C
152746;16.8;85.9;9.2;100.0;A
152747;29.4;96.5;9.8;93.7;A
152748;16.7;84.0;9.2;100.0;A
152749;14.7;87.5;9.5;100.0;A
152750;13.4;86.9;6.5;80.3;B
152751;16.1;85.9;9.3;94.8;A
152752;9.5;55.3;5.3;65.5;C
152753;22.8;89.6;9.3;93.9;A
152754;14.4;89.0;8.2;100.0;A
152755;22.8;92.2;7.9;92.0;A
152756;15.5;85.6;7.5;87.9;A
152757;23.4;81.5;6.6;100.0;A
152758;23.5;80.9;7.1;100.0;A
152759;18.8;80.3;9.7;95.1;A
152760;14.1;89.6;7.3;87.1;A
152761;28.5;99.4;7.8;96.0;A
152762;6.7;71.6;4.1;68.9;C
152763;8.0;55.4;2.3;50.3;D
152764;17.5;82.1;5.0;79.1;B
152765;12.2;84.5;5.1;80.9;B
152766;26.6;88.0;8.5;95.5;A
152767;8.8;62.7;4.9;68.1;C
152768;11.7;71.3;3.4;56.4;C
152769;29.1;94.1;8.8;100.0;A
152770;17.0;97.5;7.0;100.0;A
152771;29.3;83.0;8.4;91.4;A
152772;22.0;97.4;8.1;100.0;A
152773;19.1;93.8;7.7;88.2;A
152774;15.1;87.3;9.6;100.0;A
152775;10.4;65.4;3.7;69.3;C
152776;20.8;85.9;8.4;100.0;A
152777;20.1;95.1;7.4;91.9;A
152778;14.3;82.1;7.3;80.1;B
152779;24.5;92.3;9.0;100.0;A
152780;15.9;82.2;8.4;100.0;A
152781;17.1;68.4;4.7;74.3;B
152782;14.9;80.2;4.5;83.5;B
152783;10.5;69.8;5.3;84.6;B
152784;17.1;94.5;9.0;100.0;A
152785;25.2;94.2;6.6;96.3;A
152786;18.4;86.6;7.4;100.0;A
152787;3.7;39.3;1.2;44.2;D
152788;26.5;92.0;9.4;100.0;A
152789;14.0;92.7;6.9;90.0;A
152790;30.0;98.5;8.0;91.7;A
152791;6.9;72.4;3.8;66.3;C
152792;12.0;55.4;5.3;61.1;C
152793;20.7;93.9;9.3;96.5;A
152794;11.5;67.7;2.8;66.5;C
152795;8.7;64.4;4.6;66.2;C
152796;18.3;92.0;8.7;91.6;A
152797;24.5;81.8;9.9;100.0;A
152798;11.5;65.2;3.9;63.7;C
152799;10.1;72.5;7.4;74.2;B
152800;6.9;66.3;5.4;62.0;C
152801;23.0;95.5;9.9;92.7;A
152802;3.3;44.0;2.2;42.1;D
152803;13.7;77.2;5.0;82.8;B
152804;6.3;53.9;1.6;50.7;D
152805;15.7;89.8;8.3;100.0;A
152806;12.4;58.5;4.0;57.9;C
152807;13.6;75.6;4.8;72.5;B
152808;16.0;88.4;7.5;97.4;A
152809;27.3;91.0;7.1;98.7;A
152810;16.0;99.2;8.8;96.1;A
152811;22.0;83.3;9.3;91.1;A
152812;15.8;80.0;7.7;100.0;A
152813;12.7;79.9;6.4;80.3;B
152814;12.7;64.6;5.5;68.1;C
152815;3.0;48.9;1.1;49.9;D
152816;16.1;80.2;7.8;100.0;A
152817;10.5;70.4;5.7;72.3;B
152818;28.8;93.8;7.5;100.0;A
152819;22.3;81.3;8.7;89.1;A
152820;17.4;81.9;7.1;78.2;B
152821;28.0;95.6;9.3;87.3;A
152822;19.1;98.0;9.8;91.5;A
152823;29.7;96.1;7.1;85.0;A
152824;15.2;77.8;6.0;82.7;B
152825;20.0;94.3;9.6;100.0;A
152826;13.6;77.4;4.8;84.4;B
152827;15.0;91.8;9.9;100.0;A
152828;11.7;78.7;4.8;77.7;B
152829;26.2;84.6;7.7;89.8;A
152830;14.6;89.6;7.7;95.4;A
152831;23.0;86.0;8.5;100.0;A
152832;7.0;69.3;5.1;67.6;C
152833;21.4;88.9;6.8;86.4;A
152834;5.2;54.8;2.6;58.1;C
152835;17.5;90.7;9.9;100.0;A
152836;29.7;81.3;8.1;100.0;A
152837;26.5;83.2;7.8;91.6;A
152838;13.0;86.5;5.7;80.9;B
152839;29.1;81.8;7.7;98.4;A
152840;26.0;90.4;8.8;100.0;A
152841;29.9;99.0;6.8;91.5;A
152842;20.6;92.5;8.4;86.9;A
152843;1.2;35.3;2.3;44.7;D
152844;21.2;80.9;7.4;97.2;A
152845;6.1;48.2;2.2;41.7;D
152846;16.3;83.3;6.7;100.0;A
152847;14.5;68.2;4.5;80.5;B
152848;18.1;91.4;9.3;100.0;A
152849;22.1;96.4;9.8;93.7;A
152850;13.0;85.9;5.9;83.8;B
152851;11.8;74.0;6.4;73.9;B
152852;5.1;55.9;4.1;63.5;C
152853;28.0;85.4;7.2;100.0;A
152854;13.5;68.1;7.3;77.7;B
152855;9.0;58.2;4.0;66.8;C
152856;5.1;55.9;1.3;50.5;D
152857;13.0;70.5;4.9;79.5;B
152858;23.3;93.8;8.0;100.0;A
152859;18.5;82.5;9.9;85.8;A
152860;5.8;61.8;4.5;69.5;C
152861;22.2;94.2;8.6;87.8;A
152862;23.1;89.9;7.4;89.4;A
152863;26.6;85.2;6.7;86.8;A
152864;11.4;52.6;4.2;67.5;C
152865;18.6;87.7;7.5;95.5;A
152866;29.5;85.9;7.2;86.0;A
152867;17.4;87.2;5.3;77.2;B
152868;23.0;95.5;8.8;99.8;A
152869;11.0;80.1;6.8;82.5;B
152870;14.8;84.5;6.5;82.4;B
152871;7.1;72.8;5.4;61.5;C
152872;22.6;86.6;8.1;100.0;A
152873;24.2;82.5;7.0;93.9;A
152874;20.7;96.6;9.8;89.4;A
152875;16.6;94.5;9.4;88.2;A
152876;18.4;92.4;7.8;100.0;A
152877;7.8;42.3;2.4;48.5;D
152878;22.1;91.9;8.0;100.0;A
152879;29.8;93.8;9.2;100.0;A
152880;12.0;70.6;5.9;78.8;B
152881;12.9;56.5;4.6;65.9;C
152882;26.8;93.6;9.9;100.0;A
152883;12.5;84.7;6.6;82.7;B
152884;14.8;79.6;4.9;82.0;B
152885;4.5;59.3;3.5;37.0;F
152886;16.9;87.1;7.6;89.6;A
152887;25.4;96.0;8.1;88.9;A
152888;19.9;80.4;7.0;85.4;A
152889;7.4;74.3;3.3;66.9;C
152890;27.8;94.7;8.3;98.2;A
152891;19.8;95.0;8.2;99.2;A
152892;5.1;65.4;4.4;66.9;C
152893;11.6;84.6;6.1;73.9;B
152894;17.1;79.1;7.1;76.3;B
152895;28.6;95.7;8.9;96.8;A
152896;14.9;87.4;6.1;74.3;B
152897;6.5;42.3;2.8;43.5;D
152898;7.2;51.9;2.9;45.9;D
152899;11.2;69.5;7.2;80.1;B
152900;27.4;85.7;7.8;91.3;A
152901;7.3;62.2;2.7;69.1;C
152902;4.1;42.2;2.7;49.3;D
152903;11.2;69.7;5.9;83.9;B
152904;12.0;55.5;4.1;61.2;C
152905;16.4;83.0;7.7;100.0;A
152906;27.5;82.0;9.3;100.0;A
152907;26.7;98.2;9.7;100.0;A
152908;15.1;76.6;4.8;83.5;B
152909;15.3;71.2;4.9;79.9;B
152910;15.9;86.9;7.5;96.3;A
152911;19.2;81.9;6.7;92.5;A
152912;12.4;69.5;5.0;72.5;B
152913;15.9;86.5;5.8;77.1;B
152914;12.7;71.2;6.0;70.9;B
152915;14.1;82.7;5.1;71.4;B
152916;14.9;71.3;4.7;76.1;B
152917;12.2;61.6;4.0;67.1;C
152918;14.3;76.3;7.1;73.3;B
152919;14.8;84.1;6.3;81.9;B
152920;8.7;65.5;4.5;61.7;C
152921;17.6;80.6;8.3;100.0;A
152922;7.7;56.5;2.6;48.9;D
152923;27.2;89.6;10.0;100.0;A
152924;14.7;78.2;6.3;70.8;B
152925;26.8;83.5;7.9;100.0;A
152926;14.9;95.0;7.3;87.3;A
152927;6.4;72.4;2.7;58.6;C
152928;24.4;98.2;9.8;100.0;A
152929;24.1;90.8;8.7;100.0;A
152930;21.3;99.8;6.5;100.0;A
152931;9.0;67.4;4.7;55.4;C
152932;15.6;81.1;8.1;100.0;A
152933;28.2;98.2;9.2;100.0;A
152934;18.7;92.9;8.0;89.1;A
152935;15.8;85.4;4.5;78.4;B
152936;15.7;82.8;9.6;88.3;A
152937;22.4;86.2;7.1;93.8;A
152938;18.6;98.0;9.3;100.0;A
152939;6.6;59.1;3.0;59.0;C
152940;9.6;68.2;3.9;63.7;C
152941;14.7;77.6;5.7;84.8;B
152942;19.8;95.2;7.3;91.1;A
152943;27.7;98.8;7.0;85.8;A
152944;26.0;87.0;7.7;98.9;A
152945;10.0;79.3;6.1;76.5;B
152946;29.5;88.5;8.4;100.0;A
152947;19.9;91.3;9.4;100.0;A
152948;23.6;99.1;8.3;89.2;A
152949;11.8;56.6;5.1;67.5;C
152950;21.3;94.6;9.3;100.0;A
152951;15.1;83.5;6.2;77.0;B
152952;14.2;82.6;6.4;79.5;B
152953;25.8;82.1;6.5;99.9;A
152954;14.2;74.2;5.2;77.1;B
152955;16.1;94.4;7.7;100.0;A
152956;21.8;95.5;8.6;88.4;A
152957;19.3;83.2;6.8;100.0;A
152958;7.2;65.1;3.0;68.3;C
152959;22.2;87.9;9.3;99.8;A
152960;15.6;90.7;9.0;100.0;A
152961;20.1;81.6;6.5;95.9;A
152962;28.4;94.8;7.4;100.0;A
152963;16.1;98.1;7.3;98.0;A
152964;12.6;68.8;5.0;79.5;B
152965;9.9;64.5;2.6;62.9;C
152966;25.7;85.7;7.8;100.0;A
152967;7.3;42.3;2.6;40.9;D
152968;12.7;86.5;5.6;78.4;B
152969;26.1;82.7;8.0;96.5;A
152970;26.5;89.0;8.6;99.4;A
152971;23.6;99.6;8.6;86.2;A
152972;23.0;88.4;6.9;100.0;A
152973;25.5;97.9;6.6;95.0;A
152974;10.8;83.3;5.3;83.6;B
152975;19.6;94.6;7.3;94.3;A
152976;14.8;81.2;6.5;97.5;A
152977;19.1;88.5;8.8;100.0;A
152978;10.4;78.6;7.0;84.4;B
152979;14.0;83.4;7.2;100.0;A
152980;17.2;70.4;4.9;71.4;B
152981;6.0;71.1;3.0;64.9;C
152982;23.2;81.2;7.9;95.1;A
152983;11.6;75.0;6.6;79.0;B
152984;15.7;96.2;8.3;86.4;A
152985;7.9;56.6;2.8;66.7;C
152986;13.1;83.8;4.6;83.8;B
152987;25.0;90.7;9.5;100.0;A
152988;12.4;54.8;2.8;58.4;C
152989;14.9;74.6;6.7;70.6;B
152990;15.6;76.4;5.5;82.7;B
152991;8.1;66.5;5.3;57.7;C
152992;22.8;99.4;7.8;89.8;A
152993;22.2;86.8;7.2;96.0;A
152994;27.2;84.1;7.5;100.0;A
152995;11.7;61.8;5.1;63.5;C
152996;8.7;74.4;2.6;57.9;C
152997;19.9;92.4;9.0;86.2;A
152998;15.4;76.6;4.8;82.6;B
152999;26.9;86.0;10.0;100.0;A
153000;14.0;80.2;7.9;88.1;A
153001;12.2;85.6;5.6;75.1;B
153002;4.8;32.0;1.0;42.8;D
153003;7.2;67.4;2.8;68.2;C
153004;23.8;81.4;8.9;100.0;A
153005;15.9;94.8;8.3;100.0;A
153006;5.3;71.7;2.8;60.2;C
153007;14.8;68.4;6.5;72.5;B
153008;20.1;99.4;9.7;100.0;A
153009;17.5;98.1;9.0;99.1;A
153010;7.1;69.2;3.0;58.0;C
153011;13.4;85.3;7.4;72.2;B
153012;18.9;84.2;7.0;91.9;A
153013;28.7;92.3;9.6;88.0;A
153014;20.8;98.9;6.7;96.5;A
153015;24.0;92.4;9.2;90.8;A
153016;27.4;99.3;8.6;96.5;A
153017;10.2;82.9;4.8;79.0;B
153018;11.6;64.7;3.5;65.6;C
