obj_ID;alpha;delta;u;g;r;i;z;run_ID;rerun_ID;cam_col;field_ID;spec_obj_ID;class;redshift;plate;MJD;fiber_ID
1,23766E+18;39,85464188;0,509427762;23,33981;21,27055;19,48013;18,7763;18,36967;4263;301;5;382;4,21675E+18;GALAXY;0,3841624;3745;55234;923
1,23766E+18;23,98197074;0,558313019;19,64816;17,76756;16,69245;16,22872;15,88138;4263;301;5;276;4,5052E+17;GALAXY;0,1351101;400;51820;581
1,23766E+18;16,74125339;0,574747282;22,27785;21,74195;20,32172;19,49044;19,08562;4263;301;5;227;4,75824E+18;GALAXY;0,5602339;4226;55475;697
1,23766E+18;219,188197;42,57212522;18,96578;18,05011;17,77806;17,67322;17,66643;3699;301;5;185;9,57267E+18;STAR;-0,000556501;8502;57512;985
1,23766E+18;194,7812801;47,5257661;21,65574;19,0993;17,54059;16,68069;16,19167;3699;301;5;65;3,79105E+18;STAR;-6,65E-05;3367;54998;516
1,23766E+18;169,8485933;53,52785339;23,97949;23,22137;20,86704;19,63726;19,23449;2821;301;2;143;7,54916E+18;GALAXY;0,6423501;6705;56636;3
1,23767E+18;210,3337369;28,60559546;20,43285;18,66129;17,52991;17,07964;16,77322;4649;301;6;173;2,38922E+18;GALAXY;0,1860139;2122;54178;204
1,23767E+18;189,7600403;30,92429898;25,89791;20,98483;19,11695;18,35615;18,08656;4649;301;6;53;7,29378E+18;GALAXY;0,4437507;6478;56341;718
1,23767E+18;200,9031738;30,07598883;25,3373;21,24661;19,69049;18,91401;18,35668;4649;301;6;117;7,30616E+18;GALAXY;0,4537345;6489;56329;725
1,23767E+18;216,0542776;27,22441087;23,89556;20,6483;19,02561;18,40015;17,92974;4649;301;6;208;6,76893E+18;GALAXY;0,4275339;6012;56101;88
1,23765E+18;201,2124875;1,098806799;22,48072;21,52775;20,38164;19,59023;19,13248;1404;301;6;15;4,51037E+18;GALAXY;0,5198648;4006;55328;45
1,23767E+18;98,9851516;25,65423741;19,3967;17,68286;17,05393;16,80171;16,67447;6581;301;1;114;3,03543E+18;STAR;7,66E-05;2696;54167;2
1,23766E+18;222,2944224;5,773213942;23,67228;21,60124;20,54646;19,62909;19,99717;3910;301;3;80;5,46965E+18;GALAXY;0,3690474;4858;55686;93
1,23766E+18;125,529818;32,56063017;20,48376;18,77123;17,69854;17,19836;16,76877;2830;301;2;109;1,04943E+18;GALAXY;0,1848342;932;52620;346
1,23766E+18;121,2874327;29,04548848;25,55171;21,63847;19,7458;18,9926;18,51341;2830;301;2;75;5,01154E+18;GALAXY;0,4228848;4451;55537;580
1,23767E+18;220,9845455;29,30484715;21,16582;18,97009;17,60077;17,11209;16,72706;4576;301;3;654;2,41065E+18;GALAXY;0,2236984;2141;53764;346
1,23768E+18;32,47408132;1,000830648;22,52588;23,41494;22,58284;21,82641;21,5386;7717;301;1;546;1,06106E+19;GALAXY;0,8695752;9424;58104;283
1,23767E+18;143,5023631;19,53851544;20,35105;18,5746;17,62262;17,25813;16,98002;5138;301;4;24;2,65833E+18;GALAXY;0,1488136;2361;53762;279
1,23766E+18;208,0955604;47,34795684;23,84273;22,47347;20,81414;20,00331;19,50034;3650;301;3;112;7,59894E+18;GALAXY;0,529231;6749;56370;873
1,23766E+18;199,5354634;48,65942019;24,03308;21,10593;19,41091;18,6654;18,30078;3650;301;3;73;7,59209E+18;GALAXY;0,4443344;6743;56385;540
1,23766E+18;158,1447897;33,35496059;20,3907;20,25667;20,06081;20,04519;20,00669;4518;301;1;194;2,23161E+18;QSO;1,080403;1982;53436;275
1,23766E+18;158,2384519;33,51772151;21,51937;21,24405;20,8191;20,75905;20,80259;4518;301;1;195;1,15643E+19;QSO;1,257353;10271;58497;684
1,23766E+18;253,2866656;34,5805121;26,53941;22,48168;20,85576;19,76705;19,51355;3225;301;6;284;5,61504E+18;QSO;3,231004;4987;55746;653
1,23766E+18;253,3918465;34,47833613;25,324;22,8491;21,46424;20,39602;19,6809;3225;301;6;285;1,22814E+19;GALAXY;0,7136852;10908;58392;277
1,23765E+18;207,2392371;1,128276093;24,5809;22,03241;20,31249;19,46362;19,07464;1404;301;6;55;4,54755E+18;GALAXY;0,4975474;4039;55648;133
1,23766E+18;210,5923616;-1,612203597;24,51184;24,37588;21,25444;20,06311;19,57736;2334;301;5;98;4,54655E+18;GALAXY;0,611355;4038;55363;609
1,23766E+18;217,8357363;32,39679721;20,74442;18,77301;17,52328;17,03391;16,6706;4010;301;3;37;2,07283E+18;GALAXY;0,1957359;1841;53491;179
1,23766E+18;355,3173103;1,083675639;23,95152;23,81099;22,55265;22,94361;22,45769;2662;301;6;251;1,03325E+19;QSO;1,349918;9177;58044;267
1,23766E+18;199,1186318;51,78650292;24,68877;22,85859;21,63994;20,50602;19,66608;3838;301;4;32;9,25855E+18;GALAXY;0,7877594;8223;57429;985
1,23768E+18;8,204757288;10,78809549;22,08311;21,47083;21,17278;21,0022;20,47234;7880;301;5;97;6,97497E+18;QSO;1,993945;6195;56220;78
1,23767E+18;190,9621734;22,19124773;21,02208;19,00422;17,6789;17,09674;16,71361;5183;301;3;386;2,98143E+18;GALAXY;0,1935419;2648;54485;181
1,23767E+18;206,2933429;21,0771134;19,2214;17,41249;16,38659;15,95897;15,59877;5183;301;3;481;2,98815E+18;GALAXY;0,1226267;2654;54231;33
1,23768E+18;339,4664826;20,73227467;21,66082;21,10767;20,8354;20,7942;20,51195;8102;301;4;100;8,54E+18;QSO;1,411164;7585;57190;182
1,24E+18;224,994061;15,48271353;17,89073;16,56269;15,97074;15,6694;15,4404;5308;301;3;217;3,112E+18;GALAXY;0,03315299;2764;54535;30
1,23767E+18;199,3246915;19,21633181;23,3204;21,25126;20,38585;19,53906;19,11275;5308;301;3;52;6,60586E+18;GALAXY;0,6709616;5867;56034;757
1,23768E+18;23,85439256;18,04077943;22,9039;22,6399;20,83756;19,78126;19,24013;7913;301;1;109;5,77496E+18;GALAXY;0,5781068;5129;55864;805
1,23768E+18;19,89743841;18,45069254;21,53063;21,55561;20,27785;19,24028;18,72813;7913;301;1;83;5,78624E+18;GALAXY;0,5427876;5139;55866;863
1,24E+18;11,86485002;19,01824447;21,8824;20,72217;19,45628;18,97728;18,60101;7913;301;1;33;8,57732E+18;GALAXY;0,1663185;7618;56898;763
1,23766E+18;124,6840197;6,6934989;22,7856;20,59776;18,90482;18,29799;17,93996;4380;301;1;62;5,4506E+18;GALAXY;0,338032;4841;55895;438
1,23768E+18;103,3153953;16,93821695;18,20559;15,92862;15,03155;14,67264;14,47087;7942;301;3;32;3,75389E+18;STAR;7,80E-05;3334;54927;501
1,23767E+18;238,2984001;11,53191941;18,41906;17,12213;16,54029;16,17138;15,91534;5322;301;5;190;2,83742E+18;GALAXY;0,08854544;2520;54584;542
1,23765E+18;59,83783213;-5,733486651;21,20252;20,48605;20,18009;20,03983;19,9352;1729;301;4;479;2,33189E+18;STAR;-0,000112485;2071;53741;555
1,23765E+18;60,52864346;-5,646647161;18,70466;17,53316;17,05468;16,84372;16,74469;1729;301;4;484;8,16642E+18;STAR;0,000689658;7253;56598;974
1,23766E+18;243,0490584;23,25840226;19,27485;18,0188;17,52369;17,24928;17,22868;4002;301;2;234;1,8657E+18;GALAXY;0,07360533;1657;53520;301
1,23767E+18;208,2109474;28,90681871;19,20328;17,33759;16,44105;16,03442;15,7268;4649;301;6;161;6,76239E+18;GALAXY;0,07915626;6006;56105;868
1,23767E+18;214,3002282;27,72098419;19,4842;18,16249;17,62045;17,24559;17,13083;4649;301;6;197;2,39825E+18;GALAXY;0,1287249;2130;53881;293
1,23767E+18;196,6281792;30,52201075;24,20453;20,75938;18,9688;18,2872;17,9492;4649;301;6;93;2,28448E+18;GALAXY;0,4113462;2029;53819;90
1,23767E+18;205,2262005;29,36416301;23,06687;21,78357;20,11947;19,33769;19,13393;4649;301;6;143;7,30822E+18;GALAXY;0,4369264;6491;56337;14
1,23767E+18;205,2294102;29,33004042;19,95201;18,04026;17,01558;16,5773;16,23533;4649;301;6;143;2,27104E+18;GALAXY;0,1155632;2017;53474;378
1,23767E+18;209,7031833;28,59140372;17,653;15,81494;14,89455;14,44972;14,14476;4649;301;6;170;2,38481E+18;GALAXY;0,06295665;2118;53820;575
1,23767E+18;211,8894236;28,18475619;25,02617;20,5312;18,85663;18,23263;17,97294;4649;301;6;183;6,76795E+18;GALAXY;0,3492818;6011;56103;616
1,23767E+18;214,0983945;27,79790436;23,08244;21,04721;19,24021;18,65131;18,21485;4649;301;6;196;6,76779E+18;GALAXY;0,3504049;6011;56103;20
1,23767E+18;147,3173557;20,62152701;23,1958;22,71898;22,02127;21,54939;20,86747;5138;301;4;49;1,07851E+19;GALAXY;0,7974405;9579;57867;520
1,23766E+18;156,5106637;32,90221331;21,44305;20,5699;20,44027;20,346;20,45766;4518;301;1;184;7,26216E+18;STAR;-0,000317087;6450;56331;380
1,23767E+18;234,3805374;59,54768707;24,2774;22,02516;20,51309;19,47588;19,23347;6122;301;3;50;7,65504E+18;GALAXY;0,5694082;6799;56478;151
1,23766E+18;245,8393605;51,94466214;21,33622;20,8738;20,72071;20,52934;20,36346;4011;301;2;94;9,07704E+18;QSO;1,603895;8062;58251;126
1,23766E+18;247,7374571;50,16549693;21,18828;20,85412;20,71641;20,59598;20,83234;4011;301;2;108;9,07041E+18;QSO;2,118675;8056;57186;586
1,23765E+18;193,7069179;2,515559574;20,00846;18,2271;17,44404;17,0337;16,69838;1462;301;4;456;5,88907E+17;GALAXY;0;523;52026;224
1,23765E+18;207,157886;1,057658773;23,0828;22,06795;20,33688;19,44375;19,00497;1404;301;6;55;4,54755E+18;GALAXY;0,471889;4039;55648;134
1,23767E+18;242,9424724;16,94197069;22,0454;19,53008;18,08281;16,99886;16,40438;4646;301;3;323;3,34173E+18;STAR;-0,000159765;2968;54585;209
1,23767E+18;225,8244211;57,18978058;22,22433;21,99776;21,63763;21,55843;20,76933;6122;301;4;16;9,47577E+18;QSO;1,39882;8416;57894;730
1,23766E+18;233,6177823;46,52604568;21,8595;21,92709;21,65437;21,40855;21,33686;3705;301;4;202;9,58164E+18;QSO;1,212374;8510;57846;857
1,23766E+18;233,7809228;46,34954102;22,06857;21,07522;20,3254;19,62896;19,2499;3705;301;4;204;9,58145E+18;QSO;1,773627;8510;57846;156
1,23766E+18;234,3432197;45,98784494;21,21209;21,06173;20,444;20,50977;20,47156;3705;301;4;207;9,58143E+18;QSO;1,111829;8510;57846;72
1,23766E+18;236,5183902;44,81958752;21,06101;20,42958;20,30608;20,28311;20,15403;3705;301;4;220;6,79147E+18;QSO;2,788572;6032;56067;168
1,23768E+18;341,3911765;21,63388926;22,6784;23,06387;21,19801;19,98527;19,52897;8108;301;6;126;6,89067E+18;GALAXY;0,6157988;6120;56206;593
1,23768E+18;342,301012;21,88088295;23,02383;23,40929;21,51693;20,45238;19,85443;8108;301;6;132;7,1023E+18;GALAXY;0,5804843;6308;56215;453
1,23767E+18;167,6234989;-16,80389375;18,65019;16,88093;16,22189;15,97239;15,90836;5982;301;2;59;3,0287E+18;STAR;0,000161014;2690;54211;115
1,23766E+18;232,3760158;31,37666124;23,38783;22,83818;20,74128;19,35817;18,88621;3919;301;3;187;5,31775E+18;GALAXY;0,6585278;4723;56033;459
1,23766E+18;225,3346478;32,1675707;19,10267;18,21099;17,89844;17,719;17,69556;3900;301;3;597;3,30459E+18;STAR;-0,000350726;2935;54652;280
1,23766E+18;66,36490959;27,72968991;25,75248;22,53346;20,14444;18,72083;17,80752;3557;301;1;44;1,84424E+18;STAR;7,79E-05;1638;52999;76
1,23765E+18;161,3850674;2,492863765;19,08873;17,82849;17,16612;16,74809;16,47336;1462;301;4;240;5,69865E+17;GALAXY;0,1003683;506;52022;581
1,23768E+18;33,99304614;-4,622705483;25,7021;22,55056;22,05096;21,21671;21,24226;7881;301;3;248;9,14589E+18;GALAXY;0,6687524;8123;56931;738
1,23768E+18;35,04075709;-4,632491384;23,51951;22,59634;20,95087;19,93211;19,48171;7881;301;3;255;4,93945E+18;GALAXY;0,5593997;4387;55534;471
1,23766E+18;198,7230963;42,30302742;24,59213;22,67231;21,10429;20,04401;19,63579;3840;301;5;242;7,45351E+18;GALAXY;0,5341725;6620;56368;197
1,23766E+18;223,6797779;44,69256536;24,07099;23,35097;21,47563;20,42375;19,70248;3964;301;2;82;9,56142E+18;GALAXY;0,6332353;8492;58171;997
1,23766E+18;192,814785;49,3540714;25,37358;24,52285;22,16722;20,98913;19,91449;3650;301;3;43;8,34529E+18;GALAXY;0,6296223;7412;57162;421
1,23766E+18;201,2319732;45,29317804;26,00894;24,08426;21,83383;20,4652;19,59382;3716;301;1;114;8,33966E+18;GALAXY;0,7892092;7407;56772;447
1,23768E+18;339,5933506;20,65278719;22,20937;22,37992;21,02427;20,05015;19,74431;8108;301;4;114;5,65789E+18;GALAXY;0,5341101;5025;55836;901
1,23766E+18;216,3946369;47,74517225;25,71059;21,82926;20,13989;19,2632;18,99755;3838;301;3;111;7,60225E+18;GALAXY;0,5013162;6752;56366;615
1,23766E+18;222,494414;55,30331695;20,34372;18,46876;17,58404;17,17225;16,89136;3225;301;6;86;1,30957E+18;GALAXY;0,07512605;1163;52669;523
1,23766E+18;259,0760568;27,58609771;22,35771;22,94059;20,9182;19,67391;19,1665;3225;301;6;341;5,63304E+18;GALAXY;0,5615664;5003;55715;577
1,23767E+18;257,4752039;63,70795259;19,86325;17,95511;17,10946;16,7261;16,40197;6122;301;3;128;3,93113E+17;GALAXY;0,08092388;349;51699;631
1,23766E+18;158,166389;33,52749706;19,41315;19,10607;19,41113;19,62654;19,78514;4518;301;1;194;2,23164E+18;STAR;1,42E-05;1982;53436;395
1,23766E+18;160,1617824;33,83333611;22,92918;21,54369;21,50203;21,3382;21,25197;4518;301;1;206;7,25891E+18;STAR;0,000149842;6447;56362;860
1,23766E+18;153,339914;32,20313508;21,80948;21,1317;20,97653;20,74876;20,58061;4518;301;1;166;7,27467E+18;QSO;1,530879;6461;56329;844
1,23766E+18;159,0187693;33,55486263;20,76713;20,58215;20,19746;20,2804;20,10504;4518;301;1;199;1,15643E+19;QSO;1,030771;10271;58497;803
1,23766E+18;139,6779555;27,22305448;25,66711;23,55229;22,00066;20,46776;19,48546;4518;301;1;80;1,31473E+19;STAR;-0,000182852;11677;58510;784
1,23766E+18;197,8887558;51,37120522;25,25175;21,19153;19,50065;18,57657;18,11154;3838;301;3;28;1,87696E+18;GALAXY;0,4745867;1667;53430;319
1,23766E+18;205,9007247;5,901946354;20,03268;19,38029;18,79293;18,37517;18,24576;3841;301;1;273;2,03003E+18;QSO;0,1767849;1803;54152;124
1,23766E+18;207,5125861;5,794867722;19,36521;18,10872;17,58928;17,26579;17,08482;3841;301;1;284;2,03232E+18;GALAXY;0,07089863;1805;53875;241
1,23765E+18;12,22531199;14,55452889;23,03572;20,31871;19,15049;18,7395;18,48047;1035;301;3;44;2,13585E+18;STAR;7,72E-05;1897;53242;61
1,23765E+18;26,98585864;13,63123212;21,63341;19,91648;19,17463;18,96192;19,0221;1035;301;3;140;2,13813E+18;GALAXY;0,06256493;1899;53262;180
1,23768E+18;356,9658216;-2,831529648;22,55275;21,68865;20,35489;19,08419;18,30042;7907;301;3;51;4,90446E+18;STAR;7,83E-05;4356;55829;147
1,23768E+18;7,064525263;-2,76220932;21,70796;20,55202;18,92701;18,28129;17,92178;7907;301;3;119;4,91806E+18;GALAXY;0,3404151;4368;55559;468
1,23768E+18;16,29307377;-2,716492981;23,36987;20,20874;18,86516;18,37492;18,04032;7907;301;3;180;8,91167E+18;GALAXY;0,1898557;7915;57309;622
1,23766E+18;110,5307307;40,47321167;26,09777;23,84543;21,51763;20,47521;19,71676;4233;301;4;32;1,05465E+19;STAR;-5,82E-05;9367;57758;631
1,23766E+18;358,6959497;34,74615389;25,14834;23,54043;22,08527;20,64382;19,95488;4152;301;3;60;8,72584E+18;GALAXY;0,6176521;7750;58402;431
1,23766E+18;243,7086351;22,86225638;21,87217;18,7421;17,26693;16,70522;16,33679;4002;301;2;239;1,86568E+18;GALAXY;0,2079648;1657;53520;247
1,23767E+18;70,56382296;22,02749712;20,15064;18,64942;17,88685;17,5417;17,31632;6003;301;5;192;3,03892E+18;STAR;-9,09E-05;2699;54414;435
1,23767E+18;13,97605286;6,865265702;23,81817;22,69655;21,66958;20,55852;19,74443;5641;301;2;89;9,85412E+18;STAR;-0,000308221;8752;58402;905
1,23766E+18;205,7007093;7,940777665;19,35034;17,72543;16,84963;16,45304;16,1106;3841;301;6;271;2,03011E+18;GALAXY;0,07817412;1803;54152;416
1,23766E+18;206,0376886;7,96185707;24,09867;22,39408;20,67217;19,79216;19,27292;3841;301;6;273;5,47771E+18;GALAXY;0,4989085;4865;55713;749
1,23765E+18;158,3157338;2,274691395;23,9561;20,82634;19,01259;18,36236;17,98839;1462;301;4;220;5,68689E+17;GALAXY;0,390664;505;52317;399
1,23765E+18;204,2537624;1,12176339;25,57154;22,61701;20,90552;19,87959;19,39454;1404;301;6;35;4,55099E+18;GALAXY;0,5609824;4042;55626;367
1,23765E+18;204,981645;1,240252581;24,10309;22,47522;20,7865;19,69893;19,38574;1404;301;6;40;4,55094E+18;GALAXY;0,5196939;4042;55626;177
1,23766E+18;220,1326701;42,42604488;22,20323;21,88046;21,86898;21,86886;22,22198;3699;301;5;189;9,56695E+18;QSO;1,402942;8497;58161;659
1,23766E+18;250,6257521;27,33501529;19,20753;18,18158;17,77411;17,43463;17,33431;3964;301;2;266;3,32044E+18;GALAXY;0,1001639;2949;54557;576
1,23767E+18;156,744536;22,10023669;24,31391;22,80088;22,39669;22,05744;21,32372;5137;301;3;288;1,08233E+19;QSO;2,710734;9613;57865;37
1,23767E+18;147,9645402;20,7913969;22,40353;23,15042;22,24917;21,72607;22,91628;5138;301;4;54;1,07852E+19;GALAXY;0,6641634;9579;57867;617
1,23768E+18;9,725353035;-6,663008909;23,05584;21,05097;19,4975;18,71296;18,2656;8067;301;5;34;8,05376E+18;GALAXY;0,293913;7153;56904;725
1,23768E+18;16,85344091;-6,561152112;23,33265;22,66656;21,05225;19,9574;19,50516;8067;301;5;81;8,05831E+18;GALAXY;0,5241336;7157;56946;881
1,23766E+18;234,9414681;45,79997049;21,13321;20,92917;20,96791;20,70451;20,56786;3705;301;4;210;9,58276E+18;QSO;2,114555;8511;57901;821
1,23768E+18;339,2165393;20,73236292;20,14845;20,08322;19,83988;19,83124;19,77215;8102;301;4;99;8,54001E+18;QSO;1,176856;7585;57190;222
1,23768E+18;341,2033779;21,12921776;20,31174;20,1166;19,76042;19,64324;19,27846;8102;301;4;111;8,54228E+18;QSO;1,056833;7587;57297;282
1,23766E+18;143,501757;5,170900744;26,34677;21,74307;20,43949;19,37833;18,98349;3015;301;2;196;5,40111E+18;GALAXY;0,5359751;4797;55662;599
1,23766E+18;203,091463;38,18030859;20,49625;20,28803;20,18875;19,86797;19,85752;3900;301;3;469;9,9586E+18;QSO;1,640458;8845;58159;52
1,23766E+18;199,8903968;42,05453773;22,08717;20,18704;18,55331;17,93907;17,54617;3840;301;5;248;1,64398E+18;GALAXY;0,3175433;1460;53138;618
1,23768E+18;28,62306638;-4,947530852;23,33729;22,66585;22,03694;20,91184;19,96633;7881;301;3;212;8,88565E+18;GALAXY;0,8075888;7892;57333;167
1,23766E+18;261,4766623;27,30120347;20,46774;19,01207;18,47239;18,27929;18,18195;2335;301;4;136;2,47E+18;STAR;-5,18E-05;2193;53888;502
1,23765E+18;15,0610335;-9,547365975;19,03196;17,84371;17,36213;17,15477;17,04846;1740;301;4;121;3,50051E+18;STAR;-0,00053845;3109;54833;306
1,23767E+18;217,8758095;26,79829502;19,52584;17,72307;16,65104;16,16741;15,78931;4649;301;6;219;2,40268E+18;GALAXY;0,1497267;2134;53876;43
1,23766E+18;199,6578338;51,14060273;21,38226;20,9193;20,50419;20,20292;20,45425;3918;301;2;67;9,24382E+18;GALAXY;0,1228409;8210;57426;654
1,23767E+18;231,9437337;18,63773807;18,83875;19,97499;17,06969;16,56719;16,35658;4670;301;1;228;2,43653E+18;GALAXY;0,05261082;2164;53886;288
1,23768E+18;338,3716959;2,524456599;24,54388;23,37152;21,41037;20,30288;19,32606;7712;301;4;185;1,27712E+19;GALAXY;0,5845236;11343;58430;289
1,23766E+18;122,3453138;55,48245739;21,92718;21,92508;21,48195;21,51056;21,28021;4264;301;3;138;8,19792E+18;QSO;1,195966;7281;57007;898
1,23766E+18;115,329607;19,41187578;23,96955;22,51326;22,16433;21,43057;20,72213;3560;301;4;38;1,00814E+19;GALAXY;0,8758625;8954;57453;411
1,23766E+18;168,7820147;6,002710436;24,29922;22,01673;19,8049;18,69172;18,20724;3841;301;1;27;5,4607E+18;GALAXY;0,5608045;4850;55929;310
1,23766E+18;174,0710159;6,270871029;25,52877;22,21024;20,30588;19,41124;18,90474;3841;301;1;62;5,36739E+18;GALAXY;0,5017879;4767;55946;805
1,23767E+18;138,0920461;17,40597828;23,23781;22,02707;21,43949;20,83147;20,36385;5137;301;3;167;1,07514E+19;GALAXY;0,7889702;9549;57807;596
1,23767E+18;144,9907282;19,41969259;25,81787;22,23283;21,43379;20,44343;20,73469;5137;301;3;213;1,07548E+19;GALAXY;0,6658549;9552;57814;761
1,23766E+18;352,4982059;-0,11877852;23,59085;23,10045;23,51479;23,03117;22,7737;2728;301;3;363;9,86858E+18;STAR;0,000357593;8765;57307;238
1,23766E+18;191,8398105;49,58455458;24,954;22,60059;21,106;20,07486;19,7243;3650;301;3;38;7,50872E+18;GALAXY;0,5411907;6669;56413;331
1,23768E+18;9,302213;-6,687059045;18,82399;17,08132;16,1602;15,69665;15,35888;8067;301;5;31;8,0527E+18;GALAXY;0,09413096;7152;56660;970
1,23768E+18;17,18382037;-6,54176821;21,14369;20,99714;19,20167;18,37611;17,86454;8067;301;5;83;8,05833E+18;GALAXY;0,4693858;7157;56946;958
1,23766E+18;223,1011224;41,80338993;25,94271;22,34475;20,80701;19,75351;19,24281;3699;301;6;204;6,82E+18;GALAXY;0,5999429;6053;56091;309
1,23766E+18;181,3771173;39,13260923;18,73248;17,7736;17,39827;17,06806;17,01785;3900;301;2;356;2,37351E+18;GALAXY;0,09228087;2108;53473;408
1,23766E+18;216,8204924;47,99719344;25,19203;23,24782;20,59031;19,21398;18,69806;3838;301;4;112;7,59647E+18;GALAXY;0,6893027;6747;56388;93
1,23765E+18;312,4743675;-5,501289835;18,58554;16,7184;15,88594;15,57228;15,39202;1737;301;5;34;2,15739E+18;STAR;4,57E-05;1916;53269;607
1,23765E+18;201,2850409;1,192283075;22,90238;21,35935;20,5234;19,72453;19,25309;1404;301;6;16;4,51036E+18;GALAXY;0,6695911;4006;55328;7
1,23765E+18;202,9064805;1,157751043;21,95215;21,23234;20,11733;19,35926;18,90568;1404;301;6;26;4,55431E+18;GALAXY;0,5352357;4045;55622;161
1,23766E+18;223,358101;-1,310588344;24,10105;22,01759;19,93609;19,05255;18,61273;2334;301;5;184;4,52508E+18;GALAXY;0,521281;4019;55363;305
1,23767E+18;229,8623769;58,07488974;19,56159;18,8195;17,99755;17,63729;17,22813;6122;301;3;32;6,89208E+17;GALAXY;0,2906414;612;52079;571
1,23767E+18;262,0253293;63,93059742;24,63466;20,84638;19,64055;19,10927;19,00819;6122;301;3;141;3,96487E+17;STAR;-0,000143499;352;51694;621
1,23767E+18;242,7021139;10,29407664;18,71854;17,13886;16,38801;15,96251;15,67089;5322;301;5;220;2,84418E+18;GALAXY;0,05075389;2526;54582;588
1,23767E+18;248,2321859;53,78970861;20,98961;20,47341;20,39992;20,38908;20,34583;4682;301;2;122;7,10459E+18;STAR;-0,000269404;6310;56455;598
1,23767E+18;257,4158512;41,78267759;18,7202;17,8056;17,58168;17,48867;17,47117;4682;301;2;212;2,52997E+18;STAR;-0,000790201;2247;54169;268
1,23765E+18;351,5116481;-9,702248353;20,44463;17,74091;16,51851;16,03808;15,76622;1729;301;4;27;3,54104E+18;STAR;-0,000112415;3145;54801;318
1,23766E+18;210,6904892;36,54726936;22,18423;21,70466;20,60509;19,79349;19,43806;4002;301;2;28;4,33928E+18;GALAXY;0,7023607;3854;55247;235
1,23767E+18;31,03738603;-0,902467492;19,53951;18,1027;17,53187;17,18989;16,95844;4874;301;1;628;7,90459E+17;GALAXY;0,04233038;702;52178;281
1,23767E+18;33,60330044;-1,043149372;19,40083;18,24732;17,45007;17,00241;16,77021;4874;301;1;645;4,56023E+17;GALAXY;0,1671368;405;51816;122
1,23767E+18;33,37168739;-0,852949704;22,36525;22,21188;21,96691;21,40463;21,08325;4874;301;1;644;1,04902E+19;GALAXY;0,8180456;9317;58070;608
1,23768E+18;324,521699;1,066210906;21,68224;21,52553;21,33376;21,21041;21,06903;7717;301;2;92;5,79289E+18;QSO;2,167921;5145;55835;477
1,23767E+18;353,3139555;0,378309503;22,59127;22,69501;22,38639;22,19354;21,35527;4874;301;4;376;1,03313E+19;QSO;2,02425;9176;58080;175
1,23767E+18;31,76576149;0,38760022;22,49054;20,35534;19,58765;19,37442;19,29275;4874;301;4;633;8,82394E+18;STAR;0,002944531;7837;56987;966
1,23767E+18;153,8502036;18,83187135;22,40278;22,12473;22,08261;21,59223;21,04653;5194;301;2;268;1,07773E+19;QSO;2,073069;9572;57837;678
1,23766E+18;227,0619574;49,16779239;22,27904;21,59134;20,21417;19,12621;18,77426;3705;301;3;168;7,57402E+18;QSO;2,122816;6727;56369;343
1,23767E+18;258,291524;63,8277126;20,47914;18,41829;17,49155;17,06701;16,74124;6122;301;3;130;3,94099E+17;GALAXY;0,08283975;350;51691;124
1,23766E+18;155,2051741;32,62882858;21,27076;21,29688;21,22357;20,91181;20,67817;4518;301;1;177;1,15665E+19;QSO;1,801432;10273;58466;348
1,23766E+18;141,8472544;28,11464461;24,60167;23,26765;21,55555;20,2252;19,46158;4518;301;1;94;1,27746E+19;STAR;6,87E-05;11346;58429;385
1,23767E+18;143,7740384;19,70058697;22,54922;21,7919;20,7365;19,88544;19,47084;5138;301;4;26;6,49213E+18;GALAXY;0,6799309;5766;56248;701
1,23766E+18;198,215826;51,46924811;22,33972;21,20303;19,59305;18,73374;18,23314;3838;301;3;29;7,60448E+18;GALAXY;0,4775629;6754;56414;565
1,23765E+18;27,73387873;13,64505312;25,04606;22,61727;21,54869;19,8629;18,76864;1035;301;3;145;1,24357E+19;STAR;-0,000102292;11045;58485;459
1,23765E+18;10,83132638;14,53373375;21,37253;21,03706;20,7681;20,69146;19,96706;1035;301;3;35;1,24324E+19;QSO;0,8613353;11042;58462;662
1,23766E+18;135,9778737;5,74357777;22,9887;22,32249;20,58143;19,49641;18,89388;3478;301;1;130;5,48093E+18;GALAXY;0,5392623;4868;55895;173
1,23766E+18;136,9198861;5,763469733;23,59326;21,96746;20,34383;19,54936;19,0507;3478;301;1;136;5,48088E+18;GALAXY;0,4334159;4868;55895;11
1,23766E+18;168,6600214;50,54862682;19,77267;18,107;17,1956;16,71533;16,41573;2830;301;2;351;9,886E+17;GALAXY;0,1070839;878;52353;218
1,23767E+18;188,6008215;34,73636142;19,17807;17,61801;16,87782;16,44337;16,10774;4576;301;3;468;2,27441E+18;GALAXY;0,06426854;2020;53431;337
1,23767E+18;217,4122966;30,20253241;19,92303;17,98329;17,0557;16,62699;16,31639;4576;301;3;632;2,40159E+18;GALAXY;0,06786246;2133;53917;171
1,23766E+18;251,0134677;26,86062115;20,10807;18,51614;17,80538;17,40265;17,15001;3964;301;2;270;1,90285E+18;GALAXY;0,04509454;1690;53475;296
1,23766E+18;221,4228497;45,63989253;23,82888;22,25677;20,38832;19,47685;19,06391;3964;301;2;69;7,5841E+18;GALAXY;0,5171289;6736;56366;131
